SubjectID,researchdate,BrandID,Brand,CategoryNameDelivery,daily_ots,score,threshold,reason
1585271561336901830,2025-08-29,203071,dexp,Крупная техника,85489.48000000001,0.9503511905794212,0.9353643479417053,daily_ots=85489.48; share=0.7352; deviation=5.147; robust_z=23.707
1585271561336901830,2025-10-08,238974,tecno spark,Смартфоны,85262.692,0.9462322887220131,0.9353643479417053,daily_ots=85262.692; share=0.7373; deviation=4.424; robust_z=13.462
1585271561336901830,2025-10-15,238974,tecno spark,Смартфоны,88374.756,0.951261973719961,0.9353643479417053,daily_ots=88374.756; share=0.7116; deviation=5.693; robust_z=36.479
1585271561336913416,2025-08-10,208375,jbl (аудиотехника),Аудиотехника,39924.485,0.9386792343756323,0.9353643479417053,daily_ots=39924.485; share=0.6773; deviation=4.064; robust_z=11.077
1585271561336915000,2025-10-07,213474,nike,Обувь,78602.364,0.9538402617598262,0.9353643479417053,daily_ots=78602.364; share=0.7899; deviation=5.53; robust_z=72.937
1585271561336916995,2025-09-21,221942,xiaomi,Смартфоны,157515.632,0.947787354826775,0.9353643479417053,daily_ots=157515.632; share=0.5662; deviation=11.889; robust_z=76.099
1585271561336920078,2025-08-16,214142,oneplus,Аудиотехника,28789.800000000003,0.9360893845059919,0.9353643479417053,daily_ots=28789.8; share=0.9006; deviation=2.702; robust_z=29.418
1585271561336924298,2025-06-02,205948,gefest (бытовая техника),Крупная техника,47262.024,0.9390671337645897,0.9353643479417053,daily_ots=47262.024; share=0.5563; deviation=5.006; robust_z=21.085
1585271561336934307,2025-09-09,238974,tecno spark,Смартфоны,94770.567,0.9462302654018024,0.9353643479417053,daily_ots=94770.567; share=0.6237; deviation=6.861; robust_z=40.467
1585271561336938714,2025-07-01,197627,adidas,Одежда,24699.594,0.9438074839724135,0.9353643479417053,daily_ots=24699.594; share=0.5622; deviation=5.06; robust_z=32.836
1585271561336938714,2025-09-18,197627,adidas,Одежда,88442.508,0.9530751576744536,0.9353643479417053,daily_ots=88442.508; share=0.8704; deviation=4.352; robust_z=35.41
1585271561336939603,2025-07-03,214544,pampers,Подгузники,80635.659,0.946172745298671,0.9353643479417053,daily_ots=80635.659; share=0.5717; deviation=7.432; robust_z=26.29
1585271561336939603,2025-07-19,203587,dreame,Малая техника,85413.315,0.9504665198314286,0.9353643479417053,daily_ots=85413.315; share=0.8059; deviation=4.029; robust_z=23.711
1585271561336939603,2025-07-28,208353,jarvi elaman,Корм для кошек,27032.607,0.9374198620673708,0.9353643479417053,daily_ots=27032.607; share=0.8676; deviation=2.603; robust_z=12.313
1585271561336939603,2025-08-03,214544,pampers,Подгузники,82365.99299999999,0.9541602353988543,0.9353643479417053,daily_ots=82365.993; share=0.8081; deviation=4.849; robust_z=56.129
1585271561336939603,2025-08-19,214544,pampers,Подгузники,26669.232,0.9373987617280313,0.9353643479417053,daily_ots=26669.232; share=0.6093; deviation=3.047; robust_z=22.675
1585271561336939603,2025-08-24,210037,lc waikiki,Одежда,27339.904,0.939399536370626,0.9353643479417053,daily_ots=27339.904; share=0.8489; deviation=2.547; robust_z=25.404
1585271561336939603,2025-09-01,207558,huggies,Подгузники,53263.826,0.9394324875854854,0.9353643479417053,daily_ots=53263.826; share=0.8257; deviation=2.477; robust_z=394.799
1585271561336939603,2025-09-01,214544,pampers,Подгузники,159791.478,0.9579805530023181,0.9353643479417053,daily_ots=159791.478; share=0.8452; deviation=8.452; robust_z=184.044
1585271561336939603,2025-10-15,206804,haier,Крупная техника,40933.416,0.9410505656625218,0.9353643479417053,daily_ots=40933.416; share=0.5829; deviation=4.08; robust_z=16.819
1585271561336939603,2025-10-16,206804,haier,Крупная техника,76136.667,0.9504491770867658,0.9353643479417053,daily_ots=76136.667; share=0.7342; deviation=4.405; robust_z=36.385
1585271561336940537,2025-06-02,215234,poco,Смартфоны,79383.05099999999,0.9442792066272407,0.9353643479417053,daily_ots=79383.051; share=0.5273; deviation=6.855; robust_z=47.882
1585271561336947985,2025-09-26,311362,tecno pova,Смартфоны,30206.636,0.9389119161998578,0.9353643479417053,daily_ots=30206.636; share=0.5241; deviation=5.241; robust_z=20.062
1585271561336948257,2025-06-17,214036,ollin,Средства для волос,22448.585,0.9417390726256337,0.9353643479417053,daily_ots=22448.585; share=0.8693; deviation=2.608; robust_z=159.858
1585271561336953913,2025-07-04,213619,nokia,Смартфоны,17299.917,0.9446523646832348,0.9353643479417053,daily_ots=17299.917; share=0.8266; deviation=3.307; robust_z=25.818
1585271561336957025,2025-08-24,307306,tecno camon,Смартфоны,21480.516,0.9422830567165559,0.9353643479417053,daily_ots=21480.516; share=0.6769; deviation=3.384; robust_z=19.808
1585271561336968320,2025-06-07,216182,redmond (бытовая техника),Малая техника,17566.995,0.9389879352306296,0.9353643479417053,daily_ots=17566.995; share=0.6576; deviation=3.288; robust_z=24.92
1585271561336969570,2025-06-22,214199,oppo (электроника),Смартфоны,30689.938,0.9354338287577392,0.9353643479417053,daily_ots=30689.938; share=0.5592; deviation=3.914; robust_z=16.118
1585271561336969686,2025-06-16,311362,tecno pova,Смартфоны,47768.187,0.9459828422446136,0.9353643479417053,daily_ots=47768.187; share=0.6515; deviation=4.561; robust_z=19.208
1585271561336969686,2025-06-19,311362,tecno pova,Смартфоны,48947.394,0.946304550158108,0.9353643479417053,daily_ots=48947.394; share=0.8065; deviation=3.226; robust_z=23.419
1585271561336969686,2025-07-04,221229,vivo (электроника),Смартфоны,24833.734,0.9354482810449583,0.9353643479417053,daily_ots=24833.734; share=0.5211; deviation=3.648; robust_z=14.824
1585271561336969686,2025-07-21,311362,tecno pova,Смартфоны,23596.678,0.9505835833579022,0.9353643479417053,daily_ots=23596.678; share=0.8651; deviation=3.46; robust_z=43.53
1585271561336969686,2025-08-19,207543,huawei,Смарт-часы и браслеты,74891.952,0.9386014810703942,0.9353643479417053,daily_ots=74891.952; share=0.4367; deviation=5.677; robust_z=61.114
1585271561336969923,2025-06-12,281079,samsung galaxy,Смарт-часы и браслеты,58790.52,0.9497817704629935,0.9353643479417053,daily_ots=58790.52; share=0.8701; deviation=3.48; robust_z=126.488
1585271561336980005,2025-07-30,215274,polaris (бытовая техника),Малая техника,19309.884,0.9370461259198881,0.9353643479417053,daily_ots=19309.884; share=0.6251; deviation=3.126; robust_z=26.447
1585271561336981327,2025-07-01,242139,яндекс,Крупная техника,26760.932,0.9388387876265298,0.9353643479417053,daily_ots=26760.932; share=0.7476; deviation=3.738; robust_z=35.312
1585271561336983258,2025-09-20,216181,redmi,Смарт-часы и браслеты,37330.2,0.946358601712307,0.9353643479417053,daily_ots=37330.2; share=0.6794; deviation=4.076; robust_z=21.082
1585271561336986701,2025-08-22,206402,google pixel,Смартфоны,48794.845,0.945388275148425,0.9353643479417053,daily_ots=48794.845; share=0.6676; deviation=4.006; robust_z=21.387
1585271561336992295,2025-06-11,209225,kitekat,Корм для кошек,35721.883,0.9383615731025592,0.9353643479417053,daily_ots=35721.883; share=0.9343; deviation=2.803; robust_z=39.891
1585271561336992295,2025-06-29,206519,grass,Универсальные чистящие средства,40523.076,0.9441953833613708,0.9353643479417053,daily_ots=40523.076; share=0.8426; deviation=3.37; robust_z=29.769
1585271561336995405,2025-10-24,208810,kari,Обувь,20021.498,0.9438910181925392,0.9353643479417053,daily_ots=20021.498; share=0.6706; deviation=4.023; robust_z=19.395
1585271561336997124,2025-08-08,221229,vivo (электроника),Смартфоны,16294.268,0.9354060803662787,0.9353643479417053,daily_ots=16294.268; share=0.6996; deviation=2.798; robust_z=12.19
1585271561336999191,2025-06-14,203587,dreame,Малая техника,47884.62,0.937081100454958,0.9353643479417053,daily_ots=47884.62; share=0.8352; deviation=2.506; robust_z=51.238
1585271561336999756,2025-10-09,221942,xiaomi,Малая техника,46402.959,0.9386795234213767,0.9353643479417053,daily_ots=46402.959; share=0.5608; deviation=5.047; robust_z=15.514
1585271561337001691,2025-06-19,207902,indesit,Крупная техника,138332.668,0.9440442124370602,0.9353643479417053,daily_ots=138332.668; share=0.9637; deviation=2.891; robust_z=416.769
1585271561337001691,2025-06-25,210322,lg,Крупная техника,70991.292,0.9533563991837348,0.9353643479417053,daily_ots=70991.292; share=0.8774; deviation=4.387; robust_z=64.722
1585271561337001691,2025-06-26,199833,beko,Крупная техника,283985.964,0.9419503650647751,0.9353643479417053,daily_ots=283985.964; share=0.9255; deviation=2.777; robust_z=550.917
1585271561337001691,2025-06-26,206804,haier,Крупная техника,70996.491,0.9542868374348925,0.9353643479417053,daily_ots=70996.491; share=0.8401; deviation=5.041; robust_z=61.174
1585271561337001691,2025-06-27,199833,beko,Крупная техника,138379.768,0.9523788464762434,0.9353643479417053,daily_ots=138379.768; share=0.8719; deviation=4.359; robust_z=33.524
1585271561337001691,2025-07-07,207328,hoco,Аудиотехника,176702.2,0.9499852586670368,0.9353643479417053,daily_ots=176702.2; share=0.9143; deviation=3.657; robust_z=36.453
1585271561337001691,2025-09-03,217082,samsung,Крупная техника,92838.332,0.942798714324529,0.9353643479417053,daily_ots=92838.332; share=0.833; deviation=3.332; robust_z=14.362
1585271561337003723,2025-07-10,215234,poco,Смартфоны,118439.30399999999,0.937873952931791,0.9353643479417053,daily_ots=118439.304; share=0.4203; deviation=10.088; robust_z=26.698
1585271561337003723,2025-08-14,218466,splat,Уход за полостью рта,26912.476,0.9380910262858201,0.9353643479417053,daily_ots=26912.476; share=0.6386; deviation=3.193; robust_z=16.871
1585271561337008237,2025-08-28,242139,яндекс,Аудиотехника,57827.145000000004,0.9465222016036259,0.9353643479417053,daily_ots=57827.145; share=0.5712; deviation=6.855; robust_z=40.844
1585271561337008237,2025-10-30,217082,samsung,Крупная техника,25218.6,0.9416251886023482,0.9353643479417053,daily_ots=25218.6; share=0.5332; deviation=5.332; robust_z=21.695
1585271561337009782,2025-08-04,214142,oneplus,Смартфоны,26745.48,0.9450344831573044,0.9353643479417053,daily_ots=26745.48; share=0.6873; deviation=4.124; robust_z=15.162
1585271561337011960,2025-06-07,205948,gefest (бытовая техника),Крупная техника,21976.945,0.9355182301150979,0.9353643479417053,daily_ots=21976.945; share=0.6878; deviation=2.751; robust_z=20.473
1585271561337011960,2025-06-25,217082,samsung,Крупная техника,25639.376,0.9411615592283635,0.9353643479417053,daily_ots=25639.376; share=0.5962; deviation=3.577; robust_z=40.301
1585271561337011960,2025-08-07,239355,триколор,Крупная техника,101702.75399999999,0.9436826162108416,0.9353643479417053,daily_ots=101702.754; share=0.9388; deviation=2.816; robust_z=27.673
1585271561337012029,2025-06-10,215234,poco,Смартфоны,101085.678,0.9385558118427823,0.9353643479417053,daily_ots=101085.678; share=0.4099; deviation=11.067; robust_z=69.342
1585271561337012029,2025-06-19,219362,tecno,Смартфоны,49753.47,0.9445494643982357,0.9353643479417053,daily_ots=49753.47; share=0.7127; deviation=4.276; robust_z=12.966
1585271561337012029,2025-06-20,211419,marshall (электроника),Аудиотехника,47176.115,0.9401605938155773,0.9353643479417053,daily_ots=47176.115; share=0.9023; deviation=2.707; robust_z=25.09
1585271561337012029,2025-06-28,311362,tecno pova,Смартфоны,91556.91,0.9530179266170664,0.9353643479417053,daily_ots=91556.91; share=0.8505; deviation=4.252; robust_z=73.243
1585271561337012029,2025-07-09,242139,яндекс,Аудиотехника,69070.304,0.9428568125191494,0.9353643479417053,daily_ots=69070.304; share=0.5709; deviation=5.709; robust_z=16.187
1585271561337020061,2025-08-26,207943,infinix,Смартфоны,33449.379,0.9399209748934867,0.9353643479417053,daily_ots=33449.379; share=0.4507; deviation=6.76; robust_z=42.908
1585271561337020061,2025-09-01,208375,jbl (аудиотехника),Аудиотехника,24590.182,0.9390867888752074,0.9353643479417053,daily_ots=24590.182; share=0.5971; deviation=3.583; robust_z=16.127
1585271561337020061,2025-09-03,211419,marshall (электроника),Аудиотехника,23673.754,0.9363382528919028,0.9353643479417053,daily_ots=23673.754; share=0.7432; deviation=2.973; robust_z=9.195
1585271561337020061,2025-09-04,208375,jbl (аудиотехника),Аудиотехника,58591.24,0.944522294098264,0.9353643479417053,daily_ots=58591.24; share=0.7306; deviation=3.653; robust_z=15.307
1585271561337020061,2025-09-04,211419,marshall (электроника),Аудиотехника,46872.992,0.945935149696791,0.9353643479417053,daily_ots=46872.992; share=0.8104; deviation=3.242; robust_z=22.07
1585271561337020061,2025-09-05,208375,jbl (аудиотехника),Аудиотехника,23430.102,0.9387110294075139,0.9353643479417053,daily_ots=23430.102; share=0.7441; deviation=2.977; robust_z=12.378
1585271561337020061,2025-09-05,211419,marshall (электроника),Аудиотехника,49521.365999999995,0.9412939421792893,0.9353643479417053,daily_ots=49521.366; share=0.8896; deviation=2.669; robust_z=22.16
1585271561337020657,2025-08-14,221942,xiaomi,Смарт-часы и браслеты,32039.822,0.9481605128827688,0.9353643479417053,daily_ots=32039.822; share=0.6888; deviation=4.822; robust_z=30.585
1585271561337020657,2025-09-22,210322,lg,Крупная техника,30177.11,0.9413049259175758,0.9353643479417053,daily_ots=30177.11; share=0.559; deviation=4.472; robust_z=27.047
1585271561337023406,2025-09-17,213474,nike,Обувь,26815.14,0.9389954504199836,0.9353643479417053,daily_ots=26815.14; share=0.4986; deviation=4.986; robust_z=23.418
1585271561337023406,2025-09-17,220740,vans,Обувь,26815.14,0.9395330755045292,0.9353643479417053,daily_ots=26815.14; share=0.8872; deviation=2.662; robust_z=269.306
1585271561337023951,2025-08-13,206519,grass,Универсальные чистящие средства,46911.102,0.9447376331778267,0.9353643479417053,daily_ots=46911.102; share=0.713; deviation=4.278; robust_z=15.773
1585271561337023951,2025-09-29,206804,haier,Крупная техника,28087.832,0.9383635964227699,0.9353643479417053,daily_ots=28087.832; share=0.5338; deviation=4.271; robust_z=22.377
1585271561337024794,2025-07-20,242139,яндекс,Аудиотехника,44183.248,0.9371105831208848,0.9353643479417053,daily_ots=44183.248; share=0.4259; deviation=6.814; robust_z=26.098
1585271561337025775,2025-06-21,214142,oneplus,Смартфоны,23830.216,0.9410057635721429,0.9353643479417053,daily_ots=23830.216; share=0.6992; deviation=3.496; robust_z=15.04
1585271561337025775,2025-08-09,201225,candy,Крупная техника,35763.492,0.9421714850592254,0.9353643479417053,daily_ots=35763.492; share=0.9085; deviation=2.726; robust_z=3417.616
1585271561337026298,2025-07-29,203587,dreame,Малая техника,64971.536,0.950674054675893,0.9353643479417053,daily_ots=64971.536; share=0.8998; deviation=3.599; robust_z=36.197
1585271561337028235,2025-06-19,207558,huggies,Подгузники,26266.308,0.9365611071608194,0.9353643479417053,daily_ots=26266.308; share=0.6022; deviation=3.011; robust_z=41.255
1585271561337032846,2025-10-19,202420,crockid,Детские одежда и обувь,77460.525,0.9382453767133188,0.9353643479417053,daily_ots=77460.525; share=0.7896; deviation=3.158; robust_z=13.246
1585271561337034979,2025-06-08,206252,gloria jeans,Детские одежда и обувь,35294.544,0.9404389448674149,0.9353643479417053,daily_ots=35294.544; share=0.764; deviation=3.056; robust_z=14.232
1585271561337034979,2025-08-02,204049,electrolux,Крупная техника,55528.04699999999,0.9396758641022529,0.9353643479417053,daily_ots=55528.047; share=0.8501; deviation=2.55; robust_z=58.962
1585271561337034979,2025-09-24,204459,estel,Краски для волос,74262.064,0.944127746657186,0.9353643479417053,daily_ots=74262.064; share=0.9311; deviation=2.793; robust_z=33.122
1585271561337034979,2025-09-25,206416,gorenje,Крупная техника,17720.629,0.9360893845059919,0.9353643479417053,daily_ots=17720.629; share=0.646; deviation=3.23; robust_z=11.124
1585271561337034979,2025-10-13,216798,royal canin,Корм для собак,16477.066,0.9389477578721609,0.9353643479417053,daily_ots=16477.066; share=0.8375; deviation=2.513; robust_z=108.983
1585271561337034979,2025-10-21,203587,dreame,Малая техника,19005.751,0.9361292728187164,0.9353643479417053,daily_ots=19005.751; share=0.8617; deviation=2.585; robust_z=12.88
1585271561337036299,2025-07-07,203071,dexp,Крупная техника,55538.19,0.9508711838735598,0.9353643479417053,daily_ots=55538.19; share=0.9058; deviation=3.623; robust_z=84.506
1585271561337036299,2025-07-15,211287,manu (подгузники),Подгузники,28147.651,0.9415436777024332,0.9353643479417053,daily_ots=28147.651; share=0.9081; deviation=2.724; robust_z=161.118
1585271561337036299,2025-08-15,208807,karcher,Малая техника,26598.608,0.9359613372412319,0.9353643479417053,daily_ots=26598.608; share=0.6191; deviation=3.095; robust_z=24.507
1585271561337036299,2025-10-11,215274,polaris (бытовая техника),Малая техника,25722.803,0.941024840591272,0.9353643479417053,daily_ots=25722.803; share=0.5759; deviation=4.031; robust_z=29.658
1585271561337036442,2025-06-13,197627,adidas,Обувь,44441.82,0.9408670216148408,0.9353643479417053,daily_ots=44441.82; share=0.5225; deviation=5.748; robust_z=32.494
1585271561337036739,2025-09-12,213997,old spice,Дезодоранты,65136.928,0.9478388049692744,0.9353643479417053,daily_ots=65136.928; share=0.9194; deviation=3.677; robust_z=43.293
1585271561337037325,2025-07-15,216621,rocs,Уход за полостью рта,41130.408,0.9406788528352498,0.9353643479417053,daily_ots=41130.408; share=0.7505; deviation=3.002; robust_z=22.834
1585271561337038249,2025-07-01,212017,midea,Крупная техника,76842.64,0.9353690825109983,0.9353643479417053,daily_ots=76842.64; share=0.7528; deviation=3.011; robust_z=8.068
1585271561337038249,2025-07-06,212017,midea,Крупная техника,40691.398,0.9391419966123838,0.9353643479417053,daily_ots=40691.398; share=0.7437; deviation=2.975; robust_z=14.221
1585271561337038249,2025-07-10,212017,midea,Крупная техника,23383.436,0.9364038662758768,0.9353643479417053,daily_ots=23383.436; share=0.8049; deviation=2.415; robust_z=4716.925
1585271561337038249,2025-08-10,214199,oppo (электроника),Смартфоны,37873.7,0.9464114970835285,0.9353643479417053,daily_ots=37873.7; share=0.5801; deviation=6.381; robust_z=31.651
1585271561337038249,2025-08-10,221229,vivo (электроника),Смартфоны,75747.4,0.952588693686663,0.9353643479417053,daily_ots=75747.4; share=0.7608; deviation=5.325; robust_z=33.599
1585271561337040624,2025-06-19,208375,jbl (аудиотехника),Аудиотехника,70468.22899999999,0.9365047432406652,0.9353643479417053,daily_ots=70468.229; share=0.4987; deviation=5.984; robust_z=16.048
1585271561337041337,2025-06-22,210322,lg,Крупная техника,53616.636,0.9382540480856502,0.9353643479417053,daily_ots=53616.636; share=0.557; deviation=4.456; robust_z=11.805
1585271561337041337,2025-06-25,221942,xiaomi,Крупная техника,53593.68000000001,0.9534257701623859,0.9353643479417053,daily_ots=53593.68; share=0.7908; deviation=4.745; robust_z=113.226
1585271561337041337,2025-07-14,206402,google pixel,Смартфоны,43465.614,0.9398264569350746,0.9353643479417053,daily_ots=43465.614; share=0.5814; deviation=4.651; robust_z=11.686
1585271561337042033,2025-09-05,221535,weissgauff,Крупная техника,19398.775,0.935770278004197,0.9353643479417053,daily_ots=19398.775; share=0.7448; deviation=2.979; robust_z=11.408
1585271561337047436,2025-09-15,221622,whiskas,Корм для кошек,35161.79,0.9485657550163888,0.9353643479417053,daily_ots=35161.79; share=0.7413; deviation=4.448; robust_z=34.683
1585271561337047893,2025-10-27,214199,oppo (электроника),Смартфоны,21975.224,0.9417468768607321,0.9353643479417053,daily_ots=21975.224; share=0.668; deviation=4.008; robust_z=14.397
1585271561337048914,2025-07-24,214973,philips,Малая техника,43374.966,0.9504694102888723,0.9353643479417053,daily_ots=43374.966; share=0.7707; deviation=4.624; robust_z=39.491
1585271561337050126,2025-09-07,214973,philips,Малая техника,22534.072,0.9374097454663175,0.9353643479417053,daily_ots=22534.072; share=0.6193; deviation=3.096; robust_z=38.543
1585271561337050448,2025-06-18,307306,tecno camon,Смартфоны,20809.518,0.9429527757062833,0.9353643479417053,daily_ots=20809.518; share=0.8013; deviation=3.205; robust_z=16.914
1585271561337050448,2025-10-03,206416,gorenje,Крупная техника,37776.96,0.9429065283871826,0.9353643479417053,daily_ots=37776.96; share=0.7674; deviation=3.07; robust_z=36.435
1585271561337051847,2025-10-12,204933,felix (корм),Корм для кошек,41206.152,0.944607562592856,0.9353643479417053,daily_ots=41206.152; share=0.7072; deviation=3.536; robust_z=95.012
1585271561337052854,2025-09-25,206252,gloria jeans,Детские одежда и обувь,55274.555,0.9423885584132544,0.9353643479417053,daily_ots=55274.555; share=0.9055; deviation=2.716; robust_z=20.724
1585271561337054434,2025-09-29,213486,nikon,Малая техника,48599.55,0.9358815606157832,0.9353643479417053,daily_ots=48599.55; share=0.8479; deviation=2.544; robust_z=11.165
1585271561337054434,2025-10-08,213486,nikon,Малая техника,52955.448000000004,0.9411858390708914,0.9353643479417053,daily_ots=52955.448; share=0.7656; deviation=3.062; robust_z=13.017
1585271561337054434,2025-10-16,213486,nikon,Малая техника,34421.337,0.9502101362561638,0.9353643479417053,daily_ots=34421.337; share=0.8046; deviation=4.023; robust_z=20.9
1585271561337054434,2025-10-21,214553,panasonic,Малая техника,14477.307,0.9360896735517364,0.9353643479417053,daily_ots=14477.307; share=0.7868; deviation=2.36; robust_z=56.572
1585271561337054434,2025-10-23,213486,nikon,Малая техника,63141.104,0.947566523878069,0.9353643479417053,daily_ots=63141.104; share=0.9479; deviation=2.844; robust_z=338.933
1594287976076177216,2025-08-25,213474,nike,Обувь,45119.919,0.9366628512628409,0.9353643479417053,daily_ots=45119.919; share=0.4376; deviation=5.251; robust_z=28.32
1666343015431464640,2025-08-19,217082,samsung,Крупная техника,106679.26,0.9480287080233317,0.9353643479417053,daily_ots=106679.26; share=0.5877; deviation=7.641; robust_z=65.85
1666343015431464640,2025-08-21,217082,samsung,Крупная техника,81546.87,0.9480547221403259,0.9353643479417053,daily_ots=81546.87; share=0.5889; deviation=7.656; robust_z=61.775
1666343015431464640,2025-10-05,207543,huawei,Смартфоны,64141.287,0.9442109918315673,0.9353643479417053,daily_ots=64141.287; share=0.5439; deviation=5.983; robust_z=43.124
1666345625407870272,2025-08-27,214199,oppo (электроника),Смартфоны,51849.917,0.9358150800945757,0.9353643479417053,daily_ots=51849.917; share=0.4489; deviation=4.489; robust_z=28.411
1666345625407870272,2025-09-21,238974,tecno spark,Смартфоны,44477.748,0.9432340172155645,0.9353643479417053,daily_ots=44477.748; share=0.5427; deviation=5.97; robust_z=23.223
1666345625407870272,2025-10-27,238974,tecno spark,Смартфоны,42014.297999999995,0.9433236213963222,0.9353643479417053,daily_ots=42014.298; share=0.5431; deviation=7.06; robust_z=18.965
1729388589032331985,2025-06-03,197627,adidas,Обувь,222584.645,0.9541371117393038,0.9353643479417053,daily_ots=222584.645; share=0.7097; deviation=9.936; robust_z=123.149
1729388589032331985,2025-06-03,197627,adidas,Одежда,89033.858,0.9401568362209003,0.9353643479417053,daily_ots=89033.858; share=0.5663; deviation=4.53; robust_z=12.995
1729388589032331985,2025-06-04,197627,adidas,Обувь,579605.078,0.9590867310660585,0.9353643479417053,daily_ots=579605.078; share=0.92; deviation=7.36; robust_z=269.058
1729388589032331985,2025-06-04,197627,adidas,Одежда,178340.024,0.9547623176843969,0.9353643479417053,daily_ots=178340.024; share=0.85; deviation=5.1; robust_z=29.792
1729388589032331985,2025-06-05,197627,adidas,Обувь,1610180.64,0.9601735430649255,0.9353643479417053,daily_ots=1610180.64; share=0.9511; deviation=12.365; robust_z=816.197
1729388589032331985,2025-06-06,197627,adidas,Обувь,357638.12,0.9567165559621466,0.9353643479417053,daily_ots=357638.12; share=0.7744; deviation=13.939; robust_z=214.95
1729388589032331985,2025-06-08,197627,adidas,Одежда,1737474.3360000001,0.949418150916564,0.9353643479417053,daily_ots=1737474.336; share=0.9968; deviation=2.99; robust_z=52852.632
1729388589032331985,2025-06-09,197627,adidas,Обувь,44568.233,0.9386532202586381,0.9353643479417053,daily_ots=44568.233; share=0.4559; deviation=5.471; robust_z=28.515
1729388589032331985,2025-06-09,197627,adidas,Одежда,490250.563,0.9528971054959159,0.9353643479417053,daily_ots=490250.563; share=0.9293; deviation=3.717; robust_z=36.47
1729388589032331985,2025-06-11,221622,whiskas,Корм для кошек,888427.16,0.9592260511148494,0.9353643479417053,daily_ots=888427.16; share=0.9612; deviation=6.729; robust_z=1351.03
1729388589032331985,2025-09-06,208810,kari,Обувь,31293.271,0.9379751189423239,0.9353643479417053,daily_ots=31293.271; share=0.6244; deviation=3.122; robust_z=16.845
1729388589032331985,2025-10-10,369276,iqoo,Смартфоны,114784.557,0.946341837059133,0.9353643479417053,daily_ots=114784.557; share=0.6224; deviation=4.357; robust_z=42.26
1729388589032331985,2025-10-12,215761,purina one,Корм для кошек,37620.403,0.9408242428446726,0.9353643479417053,daily_ots=37620.403; share=0.7533; deviation=3.013; robust_z=13.905
1729390231323623488,2025-06-30,207943,infinix,Смартфоны,99437.42,0.9394914529173387,0.9353643479417053,daily_ots=99437.42; share=0.462; deviation=6.468; robust_z=41.07
1738401046313161600,2025-06-24,210322,lg,Крупная техника,20832.051,0.938616511449102,0.9353643479417053,daily_ots=20832.051; share=0.7241; deviation=2.896; robust_z=29.164
1738421652124963520,2025-08-27,215963,ralf ringer,Обувь,24844.068,0.9404198678482857,0.9353643479417053,daily_ots=24844.068; share=0.9005; deviation=2.702; robust_z=21.262
1739916987938841344,2025-09-24,213474,nike,Обувь,74009.478,0.9434623633536244,0.9353643479417053,daily_ots=74009.478; share=0.6226; deviation=4.98; robust_z=13.006
1873514497487928217,2025-08-06,221942,xiaomi,Смартфоны,69656.398,0.9432536723261824,0.9353643479417053,daily_ots=69656.398; share=0.4851; deviation=9.217; robust_z=67.595
1873514497487928217,2025-08-28,221229,vivo (электроника),Смартфоны,57834.927,0.9434366382823746,0.9353643479417053,daily_ots=57834.927; share=0.609; deviation=4.263; robust_z=19.281
1873514497487928217,2025-09-07,214199,oppo (электроника),Смартфоны,65401.947,0.9494326032037831,0.9353643479417053,daily_ots=65401.947; share=0.8539; deviation=3.416; robust_z=30.103
1873514497487928217,2025-09-07,216114,realme,Смартфоны,109003.24500000001,0.9374692888896597,0.9353643479417053,daily_ots=109003.245; share=0.4007; deviation=12.823; robust_z=36.862
1873514497487928217,2025-09-07,369276,iqoo,Смартфоны,87202.596,0.9390292687720758,0.9353643479417053,daily_ots=87202.596; share=0.4621; deviation=5.083; robust_z=38.759
1873514497487928217,2025-09-08,210322,lg,Крупная техника,21512.899,0.9406340507448709,0.9353643479417053,daily_ots=21512.899; share=0.691; deviation=3.455; robust_z=11.713
1882516134850618573,2025-07-25,212714,motorola,Смартфоны,34560.424,0.9367562130382754,0.9353643479417053,daily_ots=34560.424; share=0.8879; deviation=2.664; robust_z=11.954
1883917688565411456,2025-09-14,207447,honor,Смартфоны,128963.485,0.9359610481954874,0.9353643479417053,daily_ots=128963.485; share=0.3757; deviation=13.148; robust_z=56.768
1954572816503618427,2025-07-21,207447,honor,Смартфоны,112723.572,0.9425738367354017,0.9353643479417053,daily_ots=112723.572; share=0.4723; deviation=13.223; robust_z=49.932
1954573939019829505,2025-06-06,198484,apple iphone,Смартфоны,166115.05800000002,0.9373051109068522,0.9353643479417053,daily_ots=166115.058; share=0.3891; deviation=16.73; robust_z=56.33
1954574044080790082,2025-06-04,215234,poco,Смартфоны,68139.304,0.9447306960799616,0.9353643479417053,daily_ots=68139.304; share=0.5227; deviation=7.841; robust_z=42.744
1954920702784737664,2025-09-22,311362,tecno pova,Смартфоны,21836.565000000002,0.945884855737269,0.9353643479417053,daily_ots=21836.565; share=0.5957; deviation=4.765; robust_z=51.412
2017618760585040015,2025-09-06,213067,nestle nan,Детское питание,17859.987,0.9376802922830567,0.9353643479417053,daily_ots=17859.987; share=0.6231; deviation=3.115; robust_z=19.149
2089678234678291312,2025-07-11,281079,samsung galaxy,Смартфоны,144669.503,0.9358994814519346,0.9353643479417053,daily_ots=144669.503; share=0.3728; deviation=13.794; robust_z=63.056
2098689093918505280,2025-09-14,203587,dreame,Малая техника,32447.364,0.937372747611037,0.9353643479417053,daily_ots=32447.364; share=0.8138; deviation=2.441; robust_z=171.7
